Date,Venue,Festival,City_Country,Lat,Long,Tour,Set,Last_track_Set,Encores,Last_track_Encore,Encores_Count,Set_Length,Other_Acts,Has_Guitar_Solo,Has_Bass_Solo,Has_Drum_Solo,Has_Doodle,Has_Medley,Kill_'Em_All_Count,Ride_The_Lightning_Count,Master_Of_Puppets_Count,And_Justice_For_All_Count,Metallica_Count,Load_Count,Re_Load_Count,Garage_Inc_Count,St_Anger_Count,Death_Magnetic_Count,Hardwired_To_Self_Destruct_Count,hit the lights,the four horsemen,motorbreath,jump in the fire,(anesthesia) - pulling teeth,whiplash,phantom lord,no remorse,seek and destroy,metal militia,fight fire with fire,ride the lightning,for whom the bell tolls,fade to black,trapped under ice,escape,creeping death,the call of ktulu,battery,master of puppets,the thing that should not be,welcome home (sanitarium),disposable heroes,leper messiah,orion,"damage, inc.",blackened,...and justice for all,eye of the beholder,one,the shortest straw,harvester of sorrow,the frayed ends of sanity,to live is to die,dyers eve,enter sandman,sad but true,holier than thou,the unforgiven,wherever i may roam,don't tread on me,through the never,nothing else matters,of wolf and man,the god that failed,my friend of misery,the struggle within,ain't my bitch,2x4,the house jack built,until it sleeps,king nothing,hero of the day,bleeding me,cure,poor twisted me,wasting my hate,mama said,thorn within,ronnie,the outlaw torn,fuel,the memory remains,devil's dance,the unforgiven ii,better than you,slither,carpe diem baby,bad seed,where the wild things are,prince charming,low man's lyric,attitude,fixxxer,free speech for the dumb,it's electric,sabbra cadabra,turn the page,"die, die my darling",loverman,mercyful fate medley,astronomy,whiskey in the jar,tuesday's gone,the more i see,helpless,the small hours,the wait,crash course in brain surgery,last caress / green hell,am i evil?,blitzkrieg,breadfan,the prince,stone cold crazy,so what,killing time,overkill,damage case,stone dead forever,too late too late,frantic,st.anger,some kind of monster,dirty window,invisible kid,my world,shoot me again,sweet amber,the unnamed feeling,purify,all within my hands,that was just your life,the end of the line,"broken, beat & scarred",the day that never comes,all nightmare long,cyanide,the unforgiven iii,the judas kiss,suicide & redemption,my apocalypse,hardwired,"atlas, rise!",now that we're dead,moth into flame,dream no more,halo on fire,confusion,manunkind,here comes revenge,am i savage?,murder one,spit out the bone,URL
"January 15, 1984",Union Jack,,"South River, New Jersey, United States",40.446495,-74.38598309999999,,[],,[],,,,['Sneak Attack'],False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9233.html
"January 11, 1984",Riverboat,,"Rochester, New York, United States",43.15657789999999,-77.6088465,,[],,[],,,,,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9232.html
"January 7, 1984",The State Theater,,"Port Jervis, New York, United States",41.3750937,-74.692663,,[],,[],,,,"['Overkill', 'Anti']",False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9231.html
"December 31, 1983",The Left Bank,,"Mount Vernon, New York, United States",40.9125992,-73.8370786,,"['hit the lights', 'the four horsemen', 'jump in the fire', 'fight fire with fire', 'ride the lightning', 'phantom lord', 'the call of ktulu', 'no remorse', 'seek and destroy', '(anesthesia) - pulling teeth', 'whiplash']",whiplash,"['guitar solo', 'metal militia']",metal militia,1.0,13.0,,False,False,False,False,False,6,3,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9230.html
"December 30, 1983",Fountain Casino,,"Aberdeen, New Jersey, United States",40.4170948,-74.2221155,,"['hit the lights', 'the four horsemen', 'jump in the fire', 'phantom lord', 'ride the lightning', 'no remorse', 'seek and destroy']",seek and destroy,[],,0.0,7.0,['Twisted Sister'],False,False,False,False,False,5,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9229.html
"December 18, 1983",Agora Theatre And Ballroom,,"Cleveland, Ohio, United States",41.49932,-81.6943605,,"['hit the lights', 'the four horsemen', 'jump in the fire', 'fight fire with fire', 'ride the lightning', 'phantom lord', 'the call of ktulu', 'no remorse', 'seek and destroy', '(anesthesia) - pulling teeth', 'whiplash']",whiplash,"['creeping death', 'guitar solo', 'metal militia']",metal militia,1.0,14.0,,False,False,False,False,False,6,3,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9228.html
"December 15, 1983",Broadway Jack'S,,"Chicago, Illinois, United States",41.8781136,-87.6297982,,"['hit the lights', 'the four horsemen', 'fight fire with fire', 'ride the lightning', 'motorbreath', 'seek and destroy', 'creeping death', '(anesthesia) - pulling teeth', 'whiplash']",whiplash,['no remorse'],no remorse,1.0,10.0,,False,False,False,False,False,4,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9227.html
"December 15, 1983",Broadway Jack'S,,"Chicago, Illinois, United States",41.8781136,-87.6297982,,"['hit the lights', 'the four horsemen', 'jump in the fire', 'fight fire with fire', 'ride the lightning', 'phantom lord', 'the call of ktulu', 'no remorse', 'seek and destroy', '(anesthesia) - pulling teeth', 'whiplash']",whiplash,"['creeping death', 'guitar solo', 'metal militia']",metal militia,1.0,14.0,,False,False,False,False,False,6,3,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9226.html
"December 14, 1983",The Palms,,"Madison, Wisconsin, United States",43.0730517,-89.4012302,,[],,[],,,,,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9225.html
"November 26, 1983",The Stone,,"San Francisco, California, United States",37.7749295,-122.4194155,,"['hit the lights', 'the four horsemen', 'jump in the fire', 'fight fire with fire', 'ride the lightning', 'phantom lord', 'the call of ktulu', 'no remorse', 'seek and destroy', '(anesthesia) - pulling teeth', 'whiplash']",whiplash,"['creeping death', 'guitar solo', 'metal militia']",metal militia,1.0,14.0,,False,False,False,False,False,6,3,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9224.html
"November 25, 1983",Keystone,,"Berkeley, California, United States",37.8715926,-122.272747,,"['hit the lights', 'the four horsemen', 'jump in the fire', 'fight fire with fire', 'ride the lightning', 'phantom lord', 'the call of ktulu', 'no remorse', 'seek and destroy', '(anesthesia) - pulling teeth', 'whiplash']",whiplash,"['creeping death', 'guitar solo', 'metal militia']",metal militia,1.0,14.0,,False,False,False,False,False,6,3,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9223.html
"November 24, 1983",Keystone,,"Palo Alto, California, United States",37.4418834,-122.1430195,,[],,[],,,,,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9222.html
"November 18, 1983",Lake Hills Arena,,"Bellevue, Washington, United States",47.6101497,-122.2015159,,[],,[],,,,['Wild Dogs'],False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9221.html
"November 17, 1983",Starry Night,,"Portland, Oregon, United States",45.5122308,-122.6587185,,[],,[],,,,"['Wild Dogs', 'Sabotage']",False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9220.html
"November 7, 1983",The Stone,,"San Francisco, California, United States",37.7749295,-122.4194155,,"['hit the lights', 'the four horsemen', 'jump in the fire', 'fight fire with fire', 'ride the lightning', 'phantom lord', 'the call of ktulu', 'no remorse', 'seek and destroy', '(anesthesia) - pulling teeth', 'whiplash']",whiplash,"['creeping death', 'guitar solo', 'metal militia']",metal militia,1.0,14.0,,False,False,False,False,False,6,3,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9219.html
"November 4, 1983",Country Club,,"Reseda, California, United States",34.2011141,-118.5360517,,"['hit the lights', 'the four horsemen', 'fight fire with fire', 'no remorse', 'creeping death', 'phantom lord', 'the call of ktulu', 'seek and destroy', '(anesthesia) - pulling teeth', 'whiplash']",whiplash,[],,0.0,10.0,,False,False,False,False,False,5,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9218.html
"October 31, 1983",Keystone,,"Palo Alto, California, United States",37.4418834,-122.1430195,,"['hit the lights', 'the four horsemen', 'jump in the fire', 'fight fire with fire', 'ride the lightning', 'phantom lord', 'the call of ktulu', 'seek and destroy', '(anesthesia) - pulling teeth', 'whiplash']",whiplash,"['creeping death', 'guitar solo', 'metal militia']",metal militia,1.0,13.0,,False,False,False,False,False,5,3,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9217.html
"September 3, 1983",The Stone,,"San Francisco, California, United States",37.7749295,-122.4194155,Kill 'Em All for One,[],,[],,,,"['Raven', 'Tourist']",False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9216.html
"September 2, 1983",Keystone,,"Berkeley, California, United States",37.8715926,-122.272747,Kill 'Em All for One,"['hit the lights', 'the four horsemen', 'jump in the fire', 'the call of ktulu', 'phantom lord', 'no remorse', 'seek and destroy', '(anesthesia) - pulling teeth', 'whiplash']",whiplash,"['guitar solo', 'metal militia']",metal militia,1.0,11.0,['Raven'],False,False,False,False,False,6,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9215.html
"September 1, 1983",Keystone,,"Palo Alto, California, United States",37.4418834,-122.1430195,Kill 'Em All for One,"['hit the lights', 'the four horsemen', 'jump in the fire', 'the call of ktulu', 'phantom lord', 'no remorse', 'seek and destroy', '(anesthesia) - pulling teeth', 'whiplash']",whiplash,"['guitar solo', 'metal militia']",metal militia,1.0,11.0,['Raven'],False,False,False,False,False,6,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9214.html
"August 30, 1983",Country Club,,"Reseda, California, United States",34.2011141,-118.5360517,Kill 'Em All for One,"['hit the lights', 'the four horsemen', 'jump in the fire', 'the call of ktulu', 'phantom lord', 'no remorse', 'seek and destroy', '(anesthesia) - pulling teeth', 'whiplash']",whiplash,"['guitar solo', 'metal militia']",metal militia,1.0,11.0,['Raven'],False,False,False,False,False,6,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9213.html
"August 29, 1983",Perkins Place,,"Los Angeles, California, United States",34.0522342,-118.2436849,Kill 'Em All for One,"['hit the lights', 'the four horsemen', 'jump in the fire', 'the call of ktulu', 'phantom lord', 'no remorse', 'seek and destroy', '(anesthesia) - pulling teeth', 'whiplash']",whiplash,"['guitar solo', 'metal militia']",metal militia,1.0,11.0,['Raven'],False,False,False,False,False,6,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9212.html
"August 28, 1983",Corbett Center Ballroom,,"Las Cruces, New Mexico, United States",32.3199396,-106.7636538,Kill 'Em All for One,"['hit the lights', 'the four horsemen', 'jump in the fire', 'the call of ktulu', 'phantom lord', 'seek and destroy', '(anesthesia) - pulling teeth', 'whiplash']",whiplash,"['no remorse', 'guitar solo', 'motorbreath']",motorbreath,1.0,11.0,['Raven'],False,False,False,False,False,5,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9211.html
"August 27, 1983",Eastern New Mexico University,,"Portales, New Mexico, United States",34.1861922,-103.3343978,Kill 'Em All for One,[],,[],,,,['Raven'],False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9210.html
"August 26, 1983",Unknown Venue,,"Odessa, Texas, United States",31.8456816,-102.3676431,Kill 'Em All for One,[],,[],,,,['Raven'],False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9209.html
"August 25, 1983",Daddy'S,,"San Antonio, Texas, United States",29.4241219,-98.49362819999999,Kill 'Em All for One,[],,[],,,,['Raven'],False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9208.html
"August 24, 1983",The Nightlife,,"Austin, Texas, United States",30.267153,-97.7430608,Kill 'Em All for One,[],,[],,,,['Raven'],False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9207.html
"August 22, 1983",Harvey Hall,,"Tyler, Texas, United States",32.3512601,-95.30106239999999,Kill 'Em All for One,[],,[],,,,['Raven'],False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9206.html
"August 20, 1983",Harry'S,,"Roland, Oklahoma, United States",35.4212021,-94.5146616,Kill 'Em All for One,[],,[],,,,['Raven'],False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.metallica.com/events/event-9205.html
