Date,Venue,Festival,City_Country,Lat,Long,Tour,Set,Last_track_Set,Encores,Last_track_Encore,Encores_Count,Set_Length,Other_Acts,Has_Guitar_Solo,Has_Bass_Solo,Has_Drum_Solo,Has_Doodle,Has_Medley,Kill_'Em_All_Count,Ride_The_Lightning_Count,Master_Of_Puppets_Count,And_Justice_For_All_Count,Metallica_Count,Load_Count,Re_Load_Count,Garage_Inc_Count,St_Anger_Count,Death_Magnetic_Count,Hardwired_To_Self_Destruct_Count,URL
"August 27, 2004",Allstate Arena,,"Chicago, Illinois, United States",41.8781136,-87.6297982,Madly In Anger With The World,"['Blackened', 'Fuel', 'Wherever I May Roam', 'The Memory Remains', 'Frantic', 'Some Kind of Monster', 'I Disappear', 'St. Anger', 'Fade to Black', 'Master of Puppets', 'Fight Fire with Fire']",Fight Fire with Fire,"['Creeping Death', 'Guitar Solo', 'Nothing Else Matters', 'Sad But True', 'One', 'Enter Sandman', 'Disposable Heroes', 'Seek and Destroy']",Seek and Destroy,2.0,19.0,['Godsmack'],False,False,False,False,False,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,https://www.metallica.com/events/event-10537.html
"August 25, 2004",Allen County War Memorial Coliseum,,"Fort Wayne, Indiana, United States",41.079273,-85.1393513,Madly In Anger With The World,"['Blackened', 'Fuel', 'Wherever I May Roam', 'For Whom the Bell Tolls', 'Frantic', 'Some Kind of Monster', 'King Nothing', 'St. Anger', 'Welcome Home (Sanitarium)', 'Master of Puppets', 'Fight Fire with Fire']",Fight Fire with Fire,"['Creeping Death', 'Guitar Solo', 'Nothing Else Matters', 'Sad But True', 'One', 'Enter Sandman', 'Metal Militia', 'Seek and Destroy']",Seek and Destroy,2.0,19.0,['Godsmack'],False,False,False,False,False,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,https://www.metallica.com/events/event-10536.html
"August 24, 2004",Peoria Civic Center,,"Peoria, Illinois, United States",40.6936488,-89.5889864,Madly In Anger With The World,"['Battery', 'Fuel', 'Wherever I May Roam', 'The Memory Remains', 'Frantic', 'Some Kind of Monster', 'No Leaf Clover', 'St. Anger', 'Fade to Black', 'Master of Puppets', 'Fight Fire with Fire']",Fight Fire with Fire,"['Creeping Death', 'Guitar Solo', 'Nothing Else Matters', 'Sad But True', 'One', 'Enter Sandman', 'Trapped Under Ice', 'Seek and Destroy']",Seek and Destroy,2.0,19.0,['Godsmack'],False,False,False,False,False,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,https://www.metallica.com/events/event-10535.html
"August 22, 2004",Mark Of The Quad Cities,,"Moline, Illinois, United States",41.5067003,-90.51513419999999,Madly In Anger With The World,"['Blackened', 'Fuel', 'Ride the Lightning', 'Fade to Black', 'Frantic', 'The Thing That Should Not Be', 'Dirty Window', 'St. Anger', 'Bass Solo', 'Sad But True', 'Creeping Death', 'Battery']",Battery,"['No Leaf Clover', 'Guitar Solo', 'Nothing Else Matters', 'Master of Puppets', 'One', 'Enter Sandman', 'I Disappear', 'Seek and Destroy']",Seek and Destroy,2.0,20.0,['Godsmack'],False,True,False,False,False,0.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,https://www.metallica.com/events/event-10534.html
"August 20, 2004",Bradley Center,,"Milwaukee, Wisconsin, United States",43.0389025,-87.9064736,Madly In Anger With The World,"['Blackened', 'Fuel', 'The Memory Remains', 'Welcome Home (Sanitarium)', 'Frantic', 'King Nothing', 'No Leaf Clover', 'St. Anger', 'Bass Solo', 'Sad But True', 'Creeping Death', 'Battery']",Battery,"['Wherever I May Roam', 'Guitar Solo', 'Nothing Else Matters', 'Master of Puppets', 'One', 'Enter Sandman', 'Damage, Inc.', 'Seek and Destroy']",Seek and Destroy,2.0,20.0,['Godsmack'],False,True,False,False,False,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,https://www.metallica.com/events/event-10533.html
"August 19, 2004",Conseco Fieldhouse,,"Indianapolis, Indiana, United States",39.768403,-86.158068,Madly In Anger With The World,"['Blackened', 'Fuel', 'Harvester of Sorrow', 'Fade to Black', 'Frantic', 'No Leaf Clover', 'I Disappear', 'St. Anger', 'Bass Solo', 'Sad But True', 'Creeping Death', 'Battery']",Battery,"['Wherever I May Roam', 'Guitar Solo', 'Nothing Else Matters', 'Master of Puppets', 'One', 'Enter Sandman', 'Jump in the Fire', 'Seek and Destroy']",Seek and Destroy,2.0,20.0,['Godsmack'],False,True,False,False,False,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,https://www.metallica.com/events/event-10532.html
"August 17, 2004",Fargodome,,"Fargo, North Dakota, United States",46.8771863,-96.7898034,Madly In Anger With The World,"['Blackened', 'Fuel', 'For Whom the Bell Tolls', 'Welcome Home (Sanitarium)', 'Frantic', 'King Nothing', 'I Disappear', 'St. Anger', 'Bass Solo', 'Sad But True', 'Creeping Death', 'Battery']",Battery,"['No Leaf Clover', 'Guitar Solo', 'Nothing Else Matters', 'Master of Puppets', 'One', 'Enter Sandman', 'Leper Messiah', 'Seek and Destroy']",Seek and Destroy,2.0,20.0,['Godsmack'],False,True,False,False,False,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,https://www.metallica.com/events/event-10531.html
"August 16, 2004",Xcel Energy Center,,"St. Paul, Minnesota, United States",44.9537029,-93.0899578,Madly In Anger With The World,"['Blackened', 'Fuel', 'The Four Horsemen', 'Fade to Black', 'Frantic', 'Wherever I May Roam', 'I Disappear', 'St. Anger', 'Sad But True', 'Creeping Death', 'Battery']",Battery,"['No Leaf Clover', 'Guitar Solo', 'Nothing Else Matters', 'Master of Puppets', 'One', 'Enter Sandman', 'Stone Cold Crazy', 'Seek and Destroy']",Seek and Destroy,2.0,19.0,['Godsmack'],False,False,False,False,False,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,https://www.metallica.com/events/event-10530.html
"July 4, 2004",Egilshollin,,"Reykjavik, Iceland",64.146582,-21.9426354,Madly In Anger With The World,"['Blackened', 'Fuel', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'Frantic', 'Bass Solo', 'For Whom the Bell Tolls', 'St. Anger', 'Sad But True', 'Creeping Death', 'Battery']",Battery,"['Wherever I May Roam', 'Guitar Solo', 'Nothing Else Matters', 'Master of Puppets', 'One', 'Enter Sandman', 'Breadfan', 'Seek and Destroy']",Seek and Destroy,2.0,19.0,,False,True,False,False,False,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,https://www.metallica.com/events/event-10529.html
"July 2, 2004",Werchterpark,Rock Werchter,"Werchter, Belgium",50.9712194,4.694200899999999,Madly In Anger With The World,"['Blackened', 'Fuel', 'The Four Horsemen', 'Welcome Home (Sanitarium)', 'Frantic', 'The Memory Remains', 'Bass Solo', 'No Leaf Clover', 'St. Anger', 'Sad But True', 'Creeping Death', 'Battery']",Battery,"['Wherever I May Roam', 'Guitar Solo', 'Nothing Else Matters', 'Master of Puppets', 'One', 'Enter Sandman', 'Jump in the Fire', 'Seek and Destroy']",Seek and Destroy,2.0,20.0,"['Korn', 'The Darkness', 'Dropkick Murphys', 'Monster Magnet', 'Godsmack', 'Lost Prophets']",False,True,False,False,False,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,https://www.metallica.com/events/event-10528.html
"July 1, 2004",T-Mobile Park Kolbenova,,"Prague, Czech Republic",50.0755381,14.4378005,Madly In Anger With The World,"['Blackened', 'Fuel', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'Frantic', 'I Disappear', 'Bass Solo', 'No Leaf Clover', 'St. Anger', 'Sad But True', 'Creeping Death', 'Battery']",Battery,"['Wherever I May Roam', 'Guitar Solo', 'Nothing Else Matters', 'Master of Puppets', 'One', 'Enter Sandman', 'Whiplash', 'Seek and Destroy']",Seek and Destroy,2.0,20.0,['Slipknot'],False,True,False,False,False,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,https://www.metallica.com/events/event-10527.html
"June 29, 2004",Stadio Euganeo,,"Padova, Italy",45.4064349,11.8767611,Madly In Anger With The World,"['Blackened', 'Fuel', 'Sad But True', 'Welcome Home (Sanitarium)', 'Frantic', 'Holier Than Thou', 'The Memory Remains', 'Bass Solo', 'No Leaf Clover', 'St. Anger', 'Creeping Death', 'Battery']",Battery,"['Wherever I May Roam', 'Guitar Solo', 'Nothing Else Matters', 'Master of Puppets', 'One', 'Enter Sandman', 'Metal Militia', 'Seek and Destroy']",Seek and Destroy,2.0,20.0,"['Slipknot', 'Lost Prophets']",False,True,False,False,False,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,https://www.metallica.com/events/event-10526.html
"June 27, 2004",Gradski Stadion,,"Zagreb, Croatia",45.8150108,15.9819189,,,,,,,,,False,False,False,False,False,,,,,,,,,,,,https://www.metallica.com/events/event-10525.html
"June 25, 2004",Rds Arena,,"Dublin, Ireland",53.3498053,-6.2603097,Madly In Anger With The World,"['Blackened', 'Fuel', 'Sad But True', 'Fade to Black', 'Frantic', 'Holier Than Thou', 'King Nothing', 'Bass Solo', 'Wherever I May Roam', 'St. Anger', 'Creeping Death', 'Battery']",Battery,"['No Leaf Clover', 'Guitar Solo', 'Nothing Else Matters', 'Master of Puppets', 'One', 'Enter Sandman', 'Whiskey in the Jar', 'Seek and Destroy']",Seek and Destroy,2.0,20.0,"['Slipknot', 'Lost Prophets']",False,True,False,False,False,0.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,https://www.metallica.com/events/event-10524.html
"June 23, 2004",Parc Des Princes,,"Paris, France",48.856614,2.3522219,Madly In Anger With The World,"['Blackened', 'Fuel', 'Sad But True', 'Fade to Black', 'Frantic', 'Holier Than Thou', 'I Disappear', 'Wherever I May Roam', 'St. Anger', 'Creeping Death', 'Battery']",Battery,"['No Leaf Clover', 'Guitar Solo', 'Nothing Else Matters', 'Master of Puppets', 'One', 'Enter Sandman', 'Dyers Eve', 'Seek and Destroy']",Seek and Destroy,2.0,19.0,"['Slipknot', 'Lost Prophets']",False,False,False,False,False,0.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,https://www.metallica.com/events/event-10523.html
"June 21, 2004",Amsterdam Ajax Arena,,"Amsterdam, Netherlands",52.3679843,4.9035614,Madly In Anger With The World,"['Blackened', 'Fuel', 'Leper Messiah', 'Welcome Home (Sanitarium)', 'Frantic', 'Holier Than Thou', 'Wherever I May Roam', 'Bass Solo', 'St. Anger', 'Sad But True', 'Creeping Death', 'Battery']",Battery,"['No Leaf Clover', 'Guitar Solo', 'Nothing Else Matters', 'Master of Puppets', 'One', 'Enter Sandman', 'Dyers Eve', 'Seek and Destroy']",Seek and Destroy,2.0,20.0,"['Korn', 'Slipknot']",False,True,False,False,False,0.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,https://www.metallica.com/events/event-10522.html
"June 19, 2004",La Romareda Stadium,,"Zaragoza, Spain",41.6488226,-0.8890853,Madly In Anger With The World,"['Blackened', 'Fuel', 'Sad But True', 'Welcome Home (Sanitarium)', 'Frantic', 'Holier Than Thou', 'No Leaf Clover', 'St. Anger', 'Creeping Death', 'Bass Solo', 'Fade to Black', 'Battery']",Battery,"['Wherever I May Roam', 'Guitar Solo', 'Nothing Else Matters', 'Master of Puppets', 'One', 'Enter Sandman', 'Dyers Eve', 'Seek and Destroy']",Seek and Destroy,2.0,20.0,"['Slipknot', 'Lost Prophets']",False,True,False,False,False,0.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,https://www.metallica.com/events/event-10521.html
"June 18, 2004",Stadion Letzigrund,,"Zürich, Switzerland",47.3768866,8.541694,Madly In Anger With The World,"['Blackened', 'Fuel', 'The Four Horsemen', 'Welcome Home (Sanitarium)', 'Frantic', 'The Memory Remains', 'St. Anger', 'Sad But True', 'Creeping Death', 'Fade to Black', 'Battery']",Battery,"['Wherever I May Roam', 'Guitar Solo', 'Nothing Else Matters', 'Master of Puppets', 'One', 'Enter Sandman', 'Jump in the Fire', 'Seek and Destroy']",Seek and Destroy,2.0,19.0,"['Slipknot', 'Lost Prophets']",False,False,False,False,False,1.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,https://www.metallica.com/events/event-10520.html
"June 16, 2004",Weserstadion,,"Bremen, Germany",53.07929619999999,8.8016936,Madly In Anger With The World,"['Breadfan', 'Creeping Death', 'Wherever I May Roam', 'Leper Messiah', 'The Memory Remains', 'Frantic', 'Holier Than Thou', 'No Leaf Clover', 'Fade to Black', 'Master of Puppets', 'Fight Fire with Fire']",Fight Fire with Fire,"['St. Anger', 'Guitar Solo', 'Nothing Else Matters', 'Sad But True', 'One', 'Enter Sandman', 'The Wait', 'Blackened']",Blackened,2.0,19.0,"['Slipknot', 'Lost Prophets']",False,False,False,False,False,0.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,https://www.metallica.com/events/event-10519.html
"June 15, 2004",Partizan Stadion,,"Belgrade, Serbia",44.786568,20.4489216,Madly In Anger With The World,"['Blackened', 'Fuel', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'Frantic', 'For Whom the Bell Tolls', 'St. Anger', 'Sad But True', 'Creeping Death', 'Fade to Black', 'Battery']",Battery,"['Wherever I May Roam', 'Guitar Solo', 'Nothing Else Matters', 'Master of Puppets', 'One', 'Enter Sandman', 'The Four Horsemen', 'Seek and Destroy']",Seek and Destroy,2.0,19.0,"['Slipknot', 'Lost Prophets']",False,False,False,False,False,0.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,https://www.metallica.com/events/event-10518.html
"June 13, 2004",Olympiastadion,,"Munich, Germany",48.1351253,11.5819805,Madly In Anger With The World,"['Blackened', 'Fuel', 'For Whom the Bell Tolls', 'Fade to Black', 'Frantic', 'The Memory Remains', 'Wherever I May Roam', 'St. Anger', 'Sad But True', 'Creeping Death', 'Damage, Inc.']","Damage, Inc.","['Harvester of Sorrow', 'Guitar Solo', 'Nothing Else Matters', 'Master of Puppets', 'One', 'Enter Sandman', 'Dyers Eve', 'Seek and Destroy']",Seek and Destroy,2.0,19.0,"['Slipknot', 'Lost Prophets']",False,False,False,False,False,0.0,3.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,https://www.metallica.com/events/event-10517.html
"June 11, 2004",Civitas Nova-Flugfeld,Aerodome Festival,"Vienna, Austria",48.2081743,16.3738189,Madly In Anger With The World,"['Blackened', 'Fuel', 'Sad But True', 'Welcome Home (Sanitarium)', 'The Thing That Should Not Be', 'Frantic', 'King Nothing', 'St. Anger', 'Creeping Death', 'Fade to Black', 'Battery']",Battery,"['No Leaf Clover', 'Guitar Solo', 'Nothing Else Matters', 'Master of Puppets', 'One', 'Enter Sandman', 'Whiplash', 'Seek and Destroy']",Seek and Destroy,2.0,19.0,"['Korn', 'Slipknot', 'Motorhead', 'Static X', 'Lost Prophets', 'Kid Alex']",False,False,False,False,False,0.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,https://www.metallica.com/events/event-10516.html
"June 10, 2004",Arena Auf Schalke,,"Gelsenkirchen, Germany",51.517744,7.085717199999999,Madly In Anger With The World,"['Blackened', 'Fuel', 'The Four Horsemen', 'Fade to Black', 'Frantic', 'Holier Than Thou', 'I Disappear', 'St. Anger', 'Sad But True', 'Creeping Death', 'Battery']",Battery,"['Wherever I May Roam', 'Guitar Solo', 'Nothing Else Matters', 'Master of Puppets', 'One', 'Enter Sandman', 'Metal Militia', 'Seek and Destroy']",Seek and Destroy,2.0,19.0,"['Slipknot', 'Lost Prophets']",False,False,False,False,False,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,https://www.metallica.com/events/event-10515.html
"June 8, 2004",Sudweststadion,,"Ludwigshafen, Germany",49.47741,8.445179999999999,Madly In Anger With The World,"['Blackened', 'Fuel', 'Sad But True', 'Welcome Home (Sanitarium)', 'Wherever I May Roam', 'Frantic', 'King Nothing', 'St. Anger', 'Creeping Death', 'Fade to Black', 'Battery']",Battery,"['No Leaf Clover', 'Guitar Solo', 'Nothing Else Matters', 'Master of Puppets', 'One', 'Enter Sandman', 'Jump in the Fire', 'Seek and Destroy']",Seek and Destroy,2.0,19.0,"['Slipknot', 'Lost Prophets']",False,False,False,False,False,0.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,https://www.metallica.com/events/event-10514.html
"June 6, 2004",Donington Park,Download Festival,"Castle Donington, England",52.845016,-1.3373001,Madly In Anger With The World,"['Battery', 'The Four Horsemen', 'For Whom the Bell Tolls', 'Creeping Death', 'Seek and Destroy', 'Fade to Black', 'Wherever I May Roam', 'Last Caress', 'Sad But True', 'Guitar Solo', 'Nothing Else Matters', 'Enter Sandman']",Enter Sandman,[],,0.0,12.0,"['Korn', 'Slipknot', 'Slayer', 'Machine Head']",True,False,False,False,False,1.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.metallica.com/events/event-12464.html
"June 4, 2004",Parque Da Bela Vista,Rock In Rio,"Lisbon, Portugal",38.7222524,-9.1393366,Madly In Anger With The World,"['Blackened', 'Fuel', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'Frantic', 'Leper Messiah', 'No Leaf Clover', 'St. Anger', 'Sad But True', 'Creeping Death', 'Battery']",Battery,"['Wherever I May Roam', 'Guitar Solo', 'Nothing Else Matters', 'Master of Puppets', 'One', 'Enter Sandman', 'Hit the Lights', 'Seek and Destroy']",Seek and Destroy,2.0,19.0,"['Incubus', 'Slipknot', 'Sepultura', 'Moonspell']",False,False,False,False,False,0.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,https://www.metallica.com/events/event-10513.html
"June 2, 2004",Glasgow Green,Download Festival,"Glasgow, Scotland, Scotland",55.864237,-4.251806,Madly In Anger With The World,"['Blackened', 'Fuel', 'Ride the Lightning', 'Fade to Black', 'Frantic', 'The Thing That Should Not Be', 'Holier Than Thou', 'St. Anger', 'Sad But True', 'Creeping Death', 'Battery']",Battery,"['Wherever I May Roam', 'Guitar Solo', 'Nothing Else Matters', 'Master of Puppets', 'One', 'Enter Sandman', 'Jump in the Fire', 'Seek and Destroy']",Seek and Destroy,2.0,19.0,"['Korn', 'Slipknot', 'H.I.M.']",False,False,False,False,False,0.0,3.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,https://www.metallica.com/events/event-12463.html
"May 31, 2004",Slaski Stadium,,"Chorzów, Poland",50.2974884,18.9545728,Madly In Anger With The World,"['Blackened', 'Fuel', 'The Four Horsemen', 'Fade to Black', 'Frantic', 'King Nothing', 'No Leaf Clover', 'St. Anger', 'Sad But True', 'Creeping Death', 'Battery']",Battery,"['Wherever I May Roam', 'Guitar Solo', 'Nothing Else Matters', 'Master of Puppets', 'One', 'Enter Sandman', 'Dyers Eve', 'Seek and Destroy']",Seek and Destroy,2.0,19.0,"['Slipknot', 'Vader']",False,False,False,False,False,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,https://www.metallica.com/events/event-10512.html
"May 30, 2004",Ullevi Stadium,,"Gothenburg, Sweden",57.70887,11.97456,Madly In Anger With The World,"['Blackened', 'Fuel', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'Frantic', 'For Whom the Bell Tolls', 'I Disappear', 'St. Anger', 'Sad But True', 'Creeping Death', 'Battery']",Battery,"['Wherever I May Roam', 'Guitar Solo', 'Nothing Else Matters', 'Master of Puppets', 'One', 'Enter Sandman', 'Leper Messiah', 'Seek and Destroy']",Seek and Destroy,2.0,19.0,"['Slipknot', 'Lost Prophets']",False,False,False,False,False,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,https://www.metallica.com/events/event-10511.html
"May 28, 2004",Olympic Stadium,,"Helsinki, Finland",60.16985569999999,24.9383791,Madly In Anger With The World,"['Blackened', 'Fuel', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'Frantic', 'For Whom the Bell Tolls', 'I Disappear', 'St. Anger', 'Sad But True', 'Creeping Death', 'Battery']",Battery,"['Wherever I May Roam', 'Guitar Solo', 'Nothing Else Matters', 'Master of Puppets', 'One', 'Enter Sandman', 'Jump in the Fire', 'Seek and Destroy']",Seek and Destroy,2.0,19.0,"['Slipknot', 'Lost Prophets']",False,False,False,False,False,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,https://www.metallica.com/events/event-10510.html
"May 26, 2004",Parken Stadium,,"Copenhagen, Denmark",55.6760968,12.5683372,Madly In Anger With The World,"['Blackened', 'Fuel', 'The Four Horsemen', 'Fade to Black', 'Frantic', 'Holier Than Thou', 'I Disappear', 'St. Anger', 'Sad But True', 'Creeping Death', 'Battery']",Battery,"['Wherever I May Roam', 'Guitar Solo', 'Nothing Else Matters', 'Master of Puppets', 'One', 'Enter Sandman', 'The Wait', 'Seek and Destroy']",Seek and Destroy,2.0,19.0,"['Slipknot', 'Lost Prophets']",False,False,False,False,False,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,https://www.metallica.com/events/event-10509.html
"May 15, 2004",Alltel Arena,,"Little Rock, Arkansas, United States",34.7464809,-92.28959479999999,Madly In Anger With The World,"['Blackened', 'Fuel', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'Frantic', 'Holier Than Thou', 'No Leaf Clover', 'St. Anger', 'Sad But True', 'Creeping Death', 'Battery']",Battery,"['I Disappear', 'Guitar Solo', 'Nothing Else Matters', 'Master of Puppets', 'One', 'Enter Sandman', 'The Wait', 'The Four Horsemen']",The Four Horsemen,2.0,19.0,['Godsmack'],False,False,False,False,False,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,https://www.metallica.com/events/event-10508.html
"May 14, 2004",Ford Center,,"Oklahoma City, Oklahoma, United States",35.4675602,-97.5164276,Madly In Anger With The World,"['Blackened', 'Fuel', 'For Whom the Bell Tolls', 'Fade to Black', 'Frantic', 'King Nothing', 'I Disappear', 'St. Anger', 'Sad But True', 'Creeping Death', 'Battery']",Battery,"['No Leaf Clover', 'Guitar Solo', 'Nothing Else Matters', 'Master of Puppets', 'One', 'Enter Sandman', 'Stone Cold Crazy', 'Seek and Destroy']",Seek and Destroy,2.0,19.0,['Godsmack'],False,False,False,False,False,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,https://www.metallica.com/events/event-10507.html
"May 12, 2004",Qwest Center,,"Omaha, Nebraska, United States",41.2565369,-95.9345034,Madly In Anger With The World,"['Blackened', 'Fuel', 'The Four Horsemen', 'Welcome Home (Sanitarium)', 'Frantic', 'No Leaf Clover', 'I Disappear', 'St. Anger', 'Sad But True', 'Creeping Death', 'Battery']",Battery,"['Wherever I May Roam', 'Guitar Solo', 'Nothing Else Matters', 'Master of Puppets', 'One', 'Enter Sandman', 'Harvester of Sorrow', 'Hit the Lights']",Hit the Lights,2.0,19.0,['Godsmack'],False,False,False,False,False,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,https://www.metallica.com/events/event-10506.html
"May 11, 2004",Kemper Arena,,"Kansas City, Missouri, United States",39.0997265,-94.5785667,Madly In Anger With The World,"['Blackened', 'Fuel', 'For Whom the Bell Tolls', 'Fade to Black', 'Frantic', 'I Disappear', 'Wherever I May Roam', 'St. Anger', 'Sad But True', 'Creeping Death', 'Battery']",Battery,"['No Leaf Clover', 'Guitar Solo', 'Nothing Else Matters', 'Master of Puppets', 'One', 'Enter Sandman', 'Of Wolf and Man', 'Seek and Destroy']",Seek and Destroy,2.0,19.0,['Godsmack'],False,False,False,False,False,0.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,https://www.metallica.com/events/event-10505.html
"May 9, 2004",Winnipeg Arena,,"Winnipeg, Manitoba, Canada",49.895136,-97.13837439999999,Madly In Anger With The World,"['Blackened', 'Fuel', 'Harvester of Sorrow', 'Welcome Home (Sanitarium)', 'Frantic', 'I Disappear', 'St. Anger', 'Sad But True', 'Creeping Death', 'Fade to Black', 'Battery']",Battery,"['No Leaf Clover', 'Guitar Solo', 'Nothing Else Matters', 'Master of Puppets', 'One', 'Enter Sandman', 'So What', 'Dyers Eve']",Dyers Eve,2.0,19.0,['Godsmack'],False,False,False,False,False,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,https://www.metallica.com/events/event-10504.html
"May 7, 2004",Saskatchewan Place,,"Saskatoon, Saskatchewan, Canada",52.1332144,-106.6700458,Madly In Anger With The World,"['Blackened', 'Fuel', 'Seek and Destroy', 'Fade to Black', 'Frantic', 'Leper Messiah', 'No Leaf Clover', 'St. Anger', 'Sad But True', 'Creeping Death', 'Battery']",Battery,"['I Disappear', 'Guitar Solo', 'Nothing Else Matters', 'Master of Puppets', 'One', 'Enter Sandman', 'The Wait', 'Damage, Inc.']","Damage, Inc.",2.0,19.0,['Godsmack'],False,False,False,False,False,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,https://www.metallica.com/events/event-10503.html
"May 6, 2004",Olympic Saddledome,,"Calgary, Alberta, Canada",51.0486151,-114.0708459,Madly In Anger With The World,"['Blackened', 'Fuel', 'For Whom the Bell Tolls', 'Welcome Home (Sanitarium)', 'The Thing That Should Not Be', 'Frantic', 'King Nothing', 'St. Anger', 'Sad But True', 'Creeping Death', 'Battery']",Battery,"['Wherever I May Roam', 'Guitar Solo', 'Nothing Else Matters', 'Master of Puppets', 'One', 'Enter Sandman', 'No Remorse', 'Stone Cold Crazy']",Stone Cold Crazy,2.0,19.0,['Godsmack'],False,False,False,False,False,0.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,https://www.metallica.com/events/event-10502.html
"May 2, 2004",Alliant Energy Center,,"Madison, Wisconsin, United States",43.0730517,-89.4012302,Madly In Anger With The World,"['Blackened', 'Fuel', 'Ride the Lightning', 'Welcome Home (Sanitarium)', 'No Leaf Clover', 'Frantic', 'I Disappear', 'Dirty Window', 'Sad But True', 'Creeping Death', 'Battery']",Battery,"['St. Anger', 'Guitar Solo', 'Nothing Else Matters', 'Master of Puppets', 'One', 'Enter Sandman', 'Die, Die My Darling', 'Dyers Eve']",Dyers Eve,2.0,19.0,['Godsmack'],False,False,False,False,False,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,https://www.metallica.com/events/event-10501.html
"May 1, 2004",Us Bank Arena,,"Cincinnati, Ohio, United States",39.1031182,-84.5120196,Madly In Anger With The World,"['Blackened', 'Fuel', 'Seek and Destroy', 'Fade to Black', 'Frantic', 'King Nothing', 'No Leaf Clover', 'St. Anger', 'Sad But True', 'Creeping Death', 'Battery']",Battery,"['I Disappear', 'Guitar Solo', 'Nothing Else Matters', 'Master of Puppets', 'One', 'Enter Sandman', 'Am I Evil?', 'Metal Militia']",Metal Militia,2.0,19.0,['Godsmack'],False,False,False,False,False,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,https://www.metallica.com/events/event-10500.html
